"id_cliente_servico";"dia_vencimento";"valor";"plano";"meses_contrato";"qtd_atendimento";"qtd_ordemservico";"cidade";"contrato"
266551;dia 6;119.9;(Migrado - SKILL.NET) 250_MEGA_VAL_DESC20;7.0;7;4;Valparaíso de Goiás;cancelado
266552;dia 5;139.9;(Migrado - SKILL.NET) 350MEGA_BRAZ_DESC20;7.0;13;2;Brasília;cancelado
266554;dia 4;119.9;(Migrado - SKILL.NET) 250_MEGA_VAL_DESC20;7.0;6;2;Valparaíso de Goiás;cancelado
266555;dia 9;149.9;(Migrado - OBTI) 450MEGA - FTTH - SANTA MARIA;7.0;13;2;Brasília;cancelado
266558;dia 90;149.9;(Migrado - OBTI) 450MEGA - FTTH - NOVO GAMA;7.0;10;2;Novo Gama;cancelado
266560;dia 4;139.9;Ti5-FIBRA-300-MEGA_DESC20;7.0;0;0;Águas Lindas de Goiás;cancelado
266566;dia 7;139.9;Ti5-FIBRA-300-MEGA_DESC20;8.0;13;4;Águas Lindas de Goiás;cancelado
266577;dia 4;109.9;(Migrado - LIGOTELECOM) ALIANCA-100MEGA+200MEGA-DESC10;7.0;17;3;Itumbiara;cancelado
266578;dia 4;109.9;(Migrado - LOGTEL) PF 100 MEGA COMBO BÁSICO PLAY_DESC10;7.0;31;3;Brasília;cancelado
266581;dia 7;149.9;(Migrado - OBTI) 450MEGA - FTTH - OCIDENTAL;7.0;5;3;Cidade Ocidental;cancelado
266584;dia 5;139.9;(Migrado - LOGTEL) PF 150 MEGA LOGTEL PLAY - DESC20;7.0;21;3;Brasília;cancelado
266600;dia 4;119.9;Ti5-FIBRA-200-MEGA_DESC20;7.0;2;3;Águas Lindas de Goiás;cancelado
266606;dia 6;109.9;(Migrado - LIGOTELECOM) ALIANCA-100MEGA+200MEGA-DESC10;7.0;6;2;Itumbiara;cancelado
266609;dia 4;109.9;(Migrado - LIGOTELECOM) ALIANCA-100MEGA+200MEGA-DESC10;7.0;5;3;Itumbiara;cancelado
266623;dia 4;149.9;(Migrado - OBTI) 450MEGA - FTTH - SANTA MARIA;7.0;34;2;Brasília;cancelado
266648;dia 4;149.9;(Migrado - OBTI) 450MEGA - FTTH - OCIDENTAL;7.0;18;2;Cidade Ocidental;cancelado
266657;dia 7;119.9;(Migrado - SKILL.NET) 250_MEGA_VAL_DESC20;7.0;11;2;Valparaíso de Goiás;cancelado
266659;dia 4;139.9;(Migrado - LOGTEL) PF 150 MEGA LOGTEL PLAY - DESC20;7.0;22;2;Brasília;cancelado
266670;dia 5;119.9;Ti5-FIBRA-200-MEGA_DESC20;7.0;10;2;Águas Lindas de Goiás;cancelado
266677;dia 5;139.9;Ti5-FIBRA-300-MEGA_DESC20;7.0;2;2;Águas Lindas de Goiás;cancelado
266688;dia 9;83.8;Ti5-Combo-Basico-25MB;7.0;29;3;Águas Lindas de Goiás;cancelado
266695;dia 5;149.9;(Migrado - OBTI) 450MEGA - FTTH - OCIDENTAL;7.0;28;2;Cidade Ocidental;cancelado
266696;dia 4;129.9;(Migrado - KeGTELECOM) K&G-FIBRA-PRO-350-MEGA_DESC10;7.0;5;2;Águas Lindas de Goiás;cancelado
266698;dia 5;139.9;Ti5-FIBRA-300-MEGA_DESC20;7.0;4;1;Águas Lindas de Goiás;cancelado
266701;dia 4;149.9;(Migrado - OBTI) 450MEGA - FTTH - OCIDENTAL;7.0;10;1;Luziânia;cancelado
266706;dia 5;119.9;(Migrado - SKILL.NET) 250_MEGA_VAL_DESC20;7.0;8;3;Brasília;cancelado
266711;dia 7;139.9;Ti5-BSB-FIBRA-300-MEGA_DESC20;7.0;10;2;Brasília;cancelado
266724;dia 7;139.9;Ti5-FIBRA-300-MEGA_DESC20;7.0;23;3;Águas Lindas de Goiás;cancelado
266725;dia 4;149.9;(Migrado - OBTI) 450MEGA - FTTH - NOVO GAMA;7.0;23;2;Novo Gama;cancelado
266726;dia 4;169.9;Ti5-Combo-VIP-400-MEGA_DESC20;7.0;11;2;Águas Lindas de Goiás;cancelado
266729;dia 9;119.9;(Migrado - SKILL.NET) 250_MEGA_VAL_DESC20;7.0;3;1;Valparaíso de Goiás;cancelado
266731;dia 5;129.9;(Migrado - KeGTELECOM) K&G-FIBRA-PRO-350-MEGA_DESC10;7.0;10;2;Águas Lindas de Goiás;cancelado
266732;dia 7;149.9;(Migrado - OBTI) 450MEGA - FTTH - SANTA MARIA;7.0;10;2;Brasília;cancelado
266733;dia 9;119.9;(Migrado - OBTI) 350MEGA - FTTH - SANTA MARIA;7.0;6;1;Brasília;cancelado
266734;dia 7;149.9;(Migrado - OBTI) 450MEGA - FTTH - OCIDENTAL;7.0;13;3;Cidade Ocidental;cancelado
266735;dia 4;119.9;(Migrado - OBTI) 350MEGA - FTTH - SANTA MARIA;7.0;6;3;Brasília;cancelado
266739;dia 6;119.9;ALLREDE-DP-250MEGA-20DESC;7.0;7;3;Valparaíso de Goiás;cancelado
266743;dia 4;119.9;(Migrado - SKILL.NET) 250_MEGA_VAL_DESC20;7.0;5;3;Valparaíso de Goiás;cancelado
266744;dia 5;139.9;Ti5-FIBRA-300-MEGA_DESC20;7.0;4;1;Águas Lindas de Goiás;cancelado
266745;dia 4;119.99;(Migrado - KeGTELECOM) K&G-PLANO-PREMIUM-250-MB-SD;7.0;23;5;Águas Lindas de Goiás;cancelado
266770;dia 7;139.9;Ti5-FIBRA-300-MEGA_DESC20;7.0;11;2;Águas Lindas de Goiás;cancelado
266772;dia 6;149.9;(Migrado - OBTI) 450MEGA - FTTH - OCIDENTAL;7.0;14;1;Cidade Ocidental;cancelado
266775;dia 4;139.9;(Migrado - SKILL.NET) 350MEGA_VAL_DESC20;7.0;23;3;Valparaíso de Goiás;cancelado
266779;dia 4;119.9;(Migrado - OBTI) PLANO DE INTERNET - 350 MEGA - SANTA MARIA;7.0;9;1;Brasília;cancelado
266780;dia 5;109.9;(Migrado - LOGTEL) PF 100 MEGA COMBO BÁSICO PLAY_DESC10;7.0;11;1;Brasília;cancelado
266787;dia 4;139.9;(Migrado - SKILL.NET) 350MEGA_VAL_DESC20;7.0;11;1;Luziânia;cancelado
266792;dia 6;179.9;(Migrado - LIGOTELECOM) DGA-60MEGA_DESC10;7.0;0;0;Bom Jesus de Goiás;cancelado
266794;dia 90;169.9;(Migrado - LOGTEL) PF 200 MEGA LOGTEL COMBO GO;7.0;13;3;Santo Antônio do Descoberto;cancelado
266795;dia 4;109.9;(Migrado - teste-allrede) ALLREDE-DP-100+200-FIBRA_DESC10;7.0;12;2;Itumbiara;cancelado
266806;dia 4;139.9;Ti5-BSB-FIBRA-300-MEGA_DESC20;7.0;6;2;Brasília;cancelado
266821;dia 5;149.9;(Migrado - OBTI) 450MEGA - FTTH - SANTA MARIA;7.0;13;4;Brasília;cancelado
266825;dia 4;119.9;(Migrado - SKILL.NET) 250_MEGA_VAL_DESC20;7.0;24;2;Valparaíso de Goiás;cancelado
266826;dia 5;109.9;(Migrado - teste-allrede) ALLREDE-DP-100+200-FIBRA_DESC10;6.0;15;3;Itumbiara;cancelado
266830;dia 4;69.9;(Migrado - LIGOTELECOM) DMG-20MEGA_DESC10;7.0;24;1;Inaciolândia;cancelado
266832;dia 5;139.9;(Migrado - LOGTEL) PF 150 MEGA LOGTEL PLAY - DESC20;7.0;4;1;Brasília;cancelado
266833;dia 4;109.9;(Migrado - LIGOTELECOM) ALIANCA-200MEGA_DESC10;7.0;3;2;Porteirão;cancelado
266843;dia 5;139.9;ALLREDE-DP-E-DF-300MEGA-FIBRA_DESC20;7.0;17;2;Brasília;cancelado
266848;dia 9;149.9;(Migrado - OBTI) 450MEGA - FTTH - OCIDENTAL;7.0;12;3;Cidade Ocidental;cancelado
266852;dia 5;99.9;(Migrado - OBTI) 250MEGA - FTTH - SANTA MARIA;7.0;21;2;Brasília;cancelado
266880;dia 5;149.9;(Migrado - OBTI) 450MEGA - FTTH - NOVO GAMA;7.0;6;1;Novo Gama;cancelado
266886;dia 4;149.9;(Migrado - OBTI) 450MEGA - FTTH - SANTA MARIA;7.0;11;1;Brasília;cancelado
266887;dia 4;169.9;ALLREDE-DP-E-DF-500MEGA-FIBRA_DESC20;7.0;5;2;Brasília;cancelado
266888;dia 4;149.9;(Migrado - OBTI) 450MEGA - FTTH - NOVO GAMA;7.0;9;1;Novo Gama;cancelado
266889;dia 4;149.9;(Migrado - OBTI) 450MEGA - FTTH - SANTA MARIA;7.0;13;2;Brasília;cancelado
266897;dia 4;119.9;Ti5-BSB-FIBRA-200-MEGA_DESC20;7.0;9;2;Brasília;cancelado
266905;dia 6;149.9;(Migrado - OBTI) 450MEGA - FTTH - NOVO GAMA;7.0;14;3;Novo Gama;cancelado
266910;dia 6;109.9;ALLREDE-DP-E-DF-100MEGA-FIBRA-DESC10;7.0;20;4;Brasília;cancelado
266912;dia 4;99.9;(Migrado - LIGOTELECOM) DMG-60MEGA_DESC10;7.0;2;0;Inaciolândia;cancelado
266915;dia 5;99.9;(Migrado - LIGOTELECOM) ALIANCA-10MEGA-RADIO-DESC10;7.0;1;0;Araporã;cancelado
266918;dia 7;119.9;(Migrado - SKILL.NET) 250_MEGA_VAL_DESC20;7.0;9;1;Valparaíso de Goiás;cancelado
266920;dia 6;119.9;(Migrado - SKILL.NET) 250_MEGA_BRAZ_DESC20;7.0;13;2;Brasília;cancelado
266921;dia 7;139.9;Ti5-FIBRA-300-MEGA_DESC20;7.0;7;3;Águas Lindas de Goiás;cancelado
266922;dia 10;149.9;(Migrado - OBTI) 450MEGA - FTTH - SANTA MARIA;7.0;28;2;Brasília;cancelado
266935;dia 4;149.9;(Migrado - OBTI) 450MEGA - FTTH - NOVO GAMA;7.0;13;1;Novo Gama;cancelado
266941;dia 6;119.9;(Migrado - SKILL.NET) 250_MEGA_VAL_DESC20;7.0;9;2;Luziânia;cancelado
266943;dia 4;149.9;(Migrado - OBTI) 450MEGA - FTTH - SANTA MARIA;7.0;6;1;Brasília;cancelado
266944;dia 4;119.9;Ti5-FIBRA-200-MEGA_DESC20;7.0;2;1;Águas Lindas de Goiás;cancelado
266947;dia 4;119.9;(Migrado - SKILL.NET) 250_MEGA_BRAZ_DESC20;7.0;13;3;Águas Lindas de Goiás;cancelado
266960;dia 7;129.9;(Migrado - LIGOTELECOM) DMG-200MEGA_DESC10;7.0;6;3;Cachoeira Dourada;cancelado
266965;dia 4;149.9;(Migrado - OBTI) 450MEGA - FTTH - SANTA MARIA;7.0;5;1;Brasília;cancelado
266967;dia 6;109.9;(Migrado - LIGOTELECOM) DMG-500MEGA;7.0;2;1;Itumbiara;cancelado
266970;dia 5;119.9;(Migrado - teste-allrede) ALLREDE-DP-300MEGA-FIBRA;7.0;21;4;Novo Gama;cancelado
266972;dia 5;83.8;Ti5-BSB-Combo-Basico-25MB;7.0;17;2;Brasília;cancelado
266983;dia 4;119.9;(Migrado - SKILL.NET) 250_MEGA_VAL_DESC20;7.0;32;4;Valparaíso de Goiás;cancelado
266984;dia 5;149.9;(Migrado - OBTI) 450MEGA - FTTH - SANTA MARIA;7.0;7;1;Brasília;cancelado
266998;dia 4;119.9;K&G-FIBRA-200-MEGA_DESC20;7.0;11;2;Águas Lindas de Goiás;cancelado
266999;dia 4;139.9;(Migrado - LOGTEL) PF 150 MEGA LOGTEL PLAY - DESC20;7.0;4;1;Brasília;cancelado
267007;dia 4;139.9;Ti5-FIBRA-300-MEGA_DESC20;7.0;6;2;Águas Lindas de Goiás;cancelado
267016;dia 5;139.9;(Migrado - SKILL.NET) 350MEGA_VAL_DESC20;7.0;8;2;Valparaíso de Goiás;cancelado
267019;dia 90;139.9;(Migrado - LOGTEL) PF 150 MEGA LOGTEL PLAY - DESC20;7.0;15;1;Brasília;cancelado
267025;dia 7;139.9;Ti5-FIBRA-300-MEGA_DESC20;7.0;7;4;Águas Lindas de Goiás;cancelado
267028;dia 7;119.9;(Migrado - OBTI) 350MEGA - FTTH - NOVO GAMA;7.0;12;1;Novo Gama;cancelado
267033;dia 5;129.9;(Migrado - KeGTELECOM) K&G-FIBRA-PRO-350-MEGA_DESC10;7.0;7;1;Águas Lindas de Goiás;cancelado
267036;dia 4;139.9;(Migrado - LOGTEL) PF 150 MEGA LOGTEL PLAY - DESC20;7.0;13;2;Brasília;cancelado
267038;dia 5;149.9;(Migrado - OBTI) 450MEGA - FTTH - NOVO GAMA;7.0;10;1;Novo Gama;cancelado
267039;dia 4;119.9;ALLREDE-DP-E-DF-250MEGA-20DESC;7.0;8;4;Brasília;cancelado
267060;dia 4;139.9;(Migrado - LOGTEL) PF 150 MEGA LOGTEL PLAY 119,90 GO;7.0;20;4;Cristalina;cancelado
267063;dia 6;149.9;(Migrado - OBTI) 450MEGA - FTTH - SANTA MARIA;7.0;19;2;Brasília;cancelado
267067;dia 11;169.9;(Migrado - LOGTEL) PF 400 MEGA COMBÃO LOGTEL PLAY GO;9.0;1;0;Cristalina;cancelado
267069;dia 4;139.9;(Migrado - SKILL.NET) 350MEGA_VAL_DESC20;7.0;6;2;Valparaíso de Goiás;cancelado
267072;dia 88;139.9;(Migrado - LOGTEL) PF 150 MEGA LOGTEL PLAY - DESC20;7.0;2;1;Brasília;cancelado
267073;dia 5;139.9;(Migrado - LOGTEL) PF 150 MEGA LOGTEL PLAY - DESC20;7.0;8;4;Brasília;cancelado
267077;dia 4;109.9;(Migrado - LIGOTELECOM) DMG-10MEGA-RADIO-DESC10;7.0;11;2;Capinópolis;cancelado
267097;dia 4;139.9;Ti5-FIBRA-300-MEGA_DESC20;7.0;12;2;Águas Lindas de Goiás;cancelado
267099;dia 7;119.9;(Migrado - SKILL.NET) 250_MEGA_BRAZ_DESC20;7.0;3;1;Brasília;cancelado
267101;dia 5;109.9;(Migrado - LIGOTELECOM) DGA-200MEGA_DESC10;7.0;9;1;Bom Jesus de Goiás;cancelado
267108;dia 6;149.9;(Migrado - OBTI) 450MEGA - FTTH - NOVO GAMA;7.0;32;3;Novo Gama;cancelado
267110;dia 5;83.8;(Migrado - teste-allrede) ALLREDE-DP-35MEGA-FIBRA;7.0;0;0;Águas Lindas de Goiás;cancelado
267126;dia 9;149.9;(Migrado - OBTI) 450MEGA - FTTH - NOVO GAMA;7.0;7;1;Valparaíso de Goiás;cancelado
267136;dia 5;129.9;(Migrado - KeGTELECOM) K&G-FIBRA-PRO-350-MEGA_DESC10;7.0;6;3;Águas Lindas de Goiás;cancelado
267137;dia 5;149.9;(Migrado - OBTI) 450MEGA - FTTH - OCIDENTAL;7.0;13;4;Cidade Ocidental;cancelado
267138;dia 4;149.9;(Migrado - OBTI) 450MEGA - FTTH - SANTA MARIA;7.0;1;0;Brasília;cancelado
267142;dia 5;149.9;(Migrado - OBTI) 450MEGA - FTTH - SANTA MARIA;7.0;9;1;Brasília;cancelado
267148;dia 6;119.9;(Migrado - SKILL.NET) 250_MEGA_VAL_DESC20;7.0;17;2;Luziânia;cancelado
267152;dia 4;139.9;(Migrado - SKILL.NET) 350MEGA_VAL_DESC20;7.0;22;2;Valparaíso de Goiás;cancelado
267158;dia 11;139.9;(Migrado - LOGTEL) PF 150 MEGA LOGTEL PLAY 119,90 GO;7.0;6;1;Cristalina;cancelado
267161;dia 7;109.9;(Migrado - LIGOTELECOM) ALIANCA-100MEGA+200MEGA-DESC10;7.0;1;0;Itumbiara;cancelado
267164;dia 7;139.9;Ti5-FIBRA-300-MEGA_DESC20;7.0;17;2;Águas Lindas de Goiás;cancelado
267172;dia 5;29.9;Telefonia - Lig Facil Residêncial;7.0;2;1;Águas Lindas de Goiás;cancelado
267173;dia 4;119.9;(Migrado - LIGOTELECOM) DGA-200MEGA_DESC10;7.0;2;2;Bom Jesus de Goiás;cancelado
267175;dia 4;109.9;(Migrado - LIGOTELECOM) ALIANCA-100MEGA+200MEGA-DESC10;7.0;0;0;Itumbiara;cancelado
267187;dia 10;109.9;(Migrado - LIGOTELECOM) ALIANCA-20MEGA-DESC10;7.0;6;2;Maurilândia;cancelado
267189;dia 9;119.9;(Migrado - LIGOTELECOM) DGA-200MEGA_DESC10;7.0;11;2;Bom Jesus de Goiás;cancelado
267191;dia 5;109.9;(Migrado - teste-allrede) ALLREDE-DP-100+200-FIBRA_DESC10;7.0;18;3;Itumbiara;cancelado
267193;dia 25;139.9;(Migrado - LOGTEL) PF 150 MEGA LOGTEL PLAY - DESC20;7.0;4;1;Brasília;cancelado
267195;dia 4;109.9;(Migrado - teste-allrede) ALLREDE-DP-200MEGA-FIBRA-DESC10;7.0;4;3;Bom Jesus de Goiás;cancelado
267200;dia 5;149.9;(Migrado - OBTI) 450MEGA - FTTH - OCIDENTAL;7.0;14;2;Cidade Ocidental;cancelado
267202;dia 4;139.9;Ti5-FIBRA-300-MEGA_DESC20;7.0;11;2;Águas Lindas de Goiás;cancelado
267205;dia 5;149.9;(Migrado - OBTI) 450MEGA - FTTH - NOVO GAMA;7.0;10;1;Novo Gama;cancelado
267208;dia 7;119.9;Ti5-FIBRA-200-MEGA_DESC20;7.0;4;1;Águas Lindas de Goiás;cancelado
267209;dia 4;119.9;(Migrado - SKILL.NET) 250_MEGA_VAL_DESC20;7.0;8;3;Valparaíso de Goiás;cancelado
267215;dia 4;139.9;(Migrado - LOGTEL) PF 150 MEGA LOGTEL PLAY - DESC20;7.0;16;2;Brasília;cancelado
267218;dia 4;139.9;Ti5-FIBRA-300-MEGA_DESC20;7.0;15;2;Águas Lindas de Goiás;cancelado
267225;dia 5;109.9;(Migrado - LIGOTELECOM) ALIANCA-100MEGA+200MEGA-DESC10;7.0;10;2;Itumbiara;cancelado
267226;dia 4;119.9;(Migrado - SKILL.NET) 250_MEGA_VAL_DESC20;7.0;2;1;Cidade Ocidental;cancelado
267227;dia 5;149.9;(Migrado - OBTI) 450MEGA - FTTH - OCIDENTAL;7.0;8;3;Cidade Ocidental;cancelado
267240;dia 5;119.9;Ti5-FIBRA-200-MEGA_DESC20;7.0;7;2;Águas Lindas de Goiás;cancelado
267248;dia 4;139.9;Ti5-FIBRA-300-MEGA_DESC20;7.0;10;2;Águas Lindas de Goiás;cancelado
267250;dia 4;169.9;Ti5-Combo-VIP-400-MEGA_DESC20;7.0;8;1;Águas Lindas de Goiás;cancelado
267265;dia 25;139.9;(Migrado - LOGTEL) PF 150 MEGA LOGTEL PLAY - DESC20;7.0;17;2;Brasília;cancelado
267274;dia 5;149.9;(Migrado - OBTI) 450MEGA - FTTH - OCIDENTAL;7.0;5;1;Cidade Ocidental;cancelado
267277;dia 4;139.9;Ti5-FIBRA-300-MEGA_DESC20;7.0;7;2;Águas Lindas de Goiás;cancelado
267278;dia 5;149.9;(Migrado - OBTI) 450MEGA - FTTH - OCIDENTAL;7.0;7;3;Cidade Ocidental;cancelado
267283;dia 4;139.9;(Migrado - LOGTEL) PF 150 MEGA LOGTEL PLAY - DESC20;7.0;26;2;Brasília;cancelado
267285;dia 14;0.0;(Migrado - LOGTEL) CORTESIA 15 MEGA;7.0;0;0;Brasília;cancelado
267290;dia 6;169.9;(Migrado - SKILL.NET) 450_MEGA_VAL_DESC20;7.0;5;4;Valparaíso de Goiás;cancelado
267292;dia 5;119.9;(Migrado - SKILL.NET) 250_MEGA_VAL_DESC20;7.0;6;2;Valparaíso de Goiás;cancelado
267296;dia 5;139.9;(Migrado - SKILL.NET) 350MEGA_BRAZ_DESC20;7.0;4;1;Brasília;cancelado
267299;dia 5;99.9;(Migrado - OBTI) PLANO DE INTERNET - 250 MEGA - SANTA MARIA;6.0;1;0;Novo Gama;cancelado
267301;dia 7;149.9;(Migrado - OBTI) 450MEGA - FTTH - NOVO GAMA;7.0;15;3;Novo Gama;cancelado
267305;dia 4;139.9;(Migrado - SKILL.NET) 350MEGA_VAL_DESC20;7.0;18;2;Valparaíso de Goiás;cancelado
267306;dia 7;99.9;(Migrado - OBTI) PLANO DE INTERNET - 250 MEGA - SANTA MARIA;7.0;3;1;Brasília;cancelado
267307;dia 5;149.9;(Migrado - OBTI) 450MEGA - FTTH - SANTA MARIA;7.0;4;1;Brasília;cancelado
267310;dia 6;149.9;(Migrado - OBTI) 450MEGA - FTTH - NOVO GAMA;7.0;12;1;Novo Gama;cancelado
267311;dia 7;119.9;(Migrado - teste-allrede) ALLREDE-DP-350MEGA-FIBRA;7.0;14;2;Cidade Ocidental;cancelado
267312;dia 5;119.9;(Migrado - SKILL.NET) 250_MEGA_VAL_DESC20;7.0;5;2;Valparaíso de Goiás;cancelado
267313;dia 7;139.9;(Migrado - SKILL.NET) 350MEGA_BRAZ_DESC20;7.0;23;1;Brasília;cancelado
267319;dia 4;109.9;(Migrado - LIGOTELECOM) ALIANCA-100MEGA+200MEGA-DESC10;7.0;32;2;Itumbiara;cancelado
267324;dia 6;139.9;ALLREDE-DP-E-DF-200MEGA-FIBRA-DESC20;7.0;6;1;Brasília;cancelado
267334;dia 4;119.9;(Migrado - LIGOTELECOM) DGA-200MEGA_DESC10;7.0;11;2;Bom Jesus de Goiás;cancelado
267340;dia 4;119.9;ALLREDE-DP-E-DF-200MEGA-FIBRA-DESC20;7.0;19;2;Brasília;cancelado
267343;dia 5;99.9;(Migrado - OBTI) 250MEGA - FTTH - SANTA MARIA;7.0;1;0;Brasília;cancelado
267347;dia 5;139.9;(Migrado - SKILL.NET) 350MEGA_BRAZ_DESC20;7.0;9;2;Padre Bernardo;cancelado
267362;dia 4;129.9;(Migrado - LIGOTELECOM) ALIANCA-200MEGA_DESC10;7.0;4;1;Maurilândia;cancelado
267373;dia 10;99.9;(Migrado - OBTI) 250MEGA - FTTH - SANTA MARIA;7.0;11;2;Brasília;cancelado
267377;dia 5;149.9;(Migrado - OBTI) 450MEGA - FTTH - SANTA MARIA;7.0;7;1;Brasília;cancelado
267378;dia 4;139.9;Ti5-FIBRA-300-MEGA_DESC20;7.0;3;1;Águas Lindas de Goiás;cancelado
267385;dia 4;119.9;(Migrado - SKILL.NET) 250_MEGA_VAL_DESC20;7.0;2;0;Cidade Ocidental;cancelado
267389;dia 5;139.9;(Migrado - LOGTEL) PF 150 MEGA LOGTEL PLAY 119,90 GO;7.0;22;2;Cristalina;cancelado
267394;dia 9;99.9;(Migrado - LIGOTELECOM) DGA-60MEGA_DESC10;7.0;31;2;Bom Jesus de Goiás;cancelado
267396;dia 7;119.9;(Migrado - SKILL.NET) 250_MEGA_VAL_DESC20;7.0;5;3;Valparaíso de Goiás;cancelado
267398;dia 7;119.9;Ti5-FIBRA-200-MEGA_DESC20;7.0;18;1;Águas Lindas de Goiás;cancelado
267400;dia 4;139.9;(Migrado - LOGTEL) PF 150 MEGA LOGTEL PLAY - DESC20;7.0;20;1;Brasília;cancelado
267413;dia 5;119.9;(Migrado - SKILL.NET) 250_MEGA_VAL_DESC20;7.0;10;4;Brasília;cancelado
267414;dia 7;139.9;Ti5-BSB-FIBRA-300-MEGA_DESC20;7.0;7;2;Brasília;cancelado
267416;dia 7;139.9;(Migrado - SKILL.NET) 350MEGA_BRAZ_DESC20;7.0;4;2;Brasília;cancelado
267422;dia 7;139.9;Ti5-FIBRA-300-MEGA_DESC20;7.0;5;4;Brasília;cancelado
267428;dia 6;109.9;(Migrado - LOGTEL) PF 100 MEGA COMBO BÁSICO PLAY_DESC10;7.0;11;2;Brasília;cancelado
267429;dia 6;149.9;(Migrado - OBTI) 450MEGA - FTTH - NOVO GAMA;7.0;10;1;Brasília;cancelado
267430;dia 25;139.9;(Migrado - LOGTEL) PF 150 MEGA LOGTEL PLAY - DESC20;7.0;11;2;Brasília;cancelado
267441;dia 4;119.9;Ti5-FIBRA-200-MEGA_DESC20;7.0;12;2;Águas Lindas de Goiás;cancelado
267447;dia 5;169.9;(Migrado - LOGTEL) PF 200 MEGA LOGTEL COMBO_DESC20;7.0;19;2;Brasília;cancelado
267453;dia 5;119.9;(Migrado - SKILL.NET) 250_MEGA_VAL_DESC20;7.0;7;2;Valparaíso de Goiás;cancelado
267457;dia 5;129.9;(Migrado - KeGTELECOM) K&G-FIBRA-PRO-350-MEGA_DESC10;7.0;11;2;Águas Lindas de Goiás;cancelado
267461;dia 9;169.9;ALLREDE-DP-400MEGA-FIBRA_DESC20;7.0;13;4;Águas Lindas de Goiás;cancelado
267462;dia 5;139.9;(Migrado - SKILL.NET) 350MEGA_VAL_DESC20;7.0;23;3;Luziânia;cancelado
267485;dia 6;109.9;(Migrado - LIGOTELECOM) DMG-200MEGA_DESC10;7.0;6;1;Quirinópolis;cancelado
267504;dia 4;139.9;Ti5-FIBRA-300-MEGA_DESC20;7.0;8;3;Águas Lindas de Goiás;cancelado
267506;dia 4;149.9;(Migrado - OBTI) 450MEGA - FTTH - SANTA MARIA;7.0;14;2;Brasília;cancelado
267514;dia 4;99.9;(Migrado - LIGOTELECOM) ALIANCA-50MEGA_DESC10;7.0;1;1;Maurilândia;cancelado
267516;dia 4;119.9;(Migrado - OBTI) 350MEGA - FTTH - OCIDENTAL;7.0;5;1;Cidade Ocidental;cancelado
267520;dia 7;119.9;(Migrado - OBTI) 350MEGA - FTTH - SANTA MARIA;7.0;7;1;Brasília;cancelado
267526;dia 6;139.9;(Migrado - LOGTEL) PF 150 MEGA LOGTEL PLAY - DESC20;7.0;0;0;Brasília;cancelado
267527;dia 4;139.9;(Migrado - LIGOTELECOM) DMG-50MEGA-DESC10;7.0;0;0;Paranaiguara;cancelado
267531;dia 6;139.9;(Migrado - SKILL.NET) 350MEGA_VAL_DESC20;7.0;12;3;Valparaíso de Goiás;cancelado
267532;dia 4;119.9;Ti5-FIBRA-200-MEGA_DESC20;7.0;5;2;Águas Lindas de Goiás;cancelado
267537;dia 5;149.9;(Migrado - OBTI) 450MEGA - FTTH - OCIDENTAL;7.0;28;2;Cidade Ocidental;cancelado
267540;dia 5;139.9;Ti5-BSB-FIBRA-300-MEGA_DESC20;7.0;7;3;Brasília;cancelado
267548;dia 6;119.9;(Migrado - SKILL.NET) 250_MEGA_VAL_DESC20;7.0;8;1;Valparaíso de Goiás;cancelado
267555;dia 4;139.9;(Migrado - LOGTEL) PF 150 MEGA LOGTEL PLAY - DESC20;7.0;1;0;Brasília;cancelado
267562;dia 4;169.9;(Migrado - LOGTEL) PF 200 MEGA LOGTEL COMBO_DESC20;7.0;10;2;Brasília;cancelado
267566;dia 7;169.9;(Migrado - LOGTEL) PF 200 MEGA LOGTEL COMBO_DESC20;7.0;38;5;Brasília;cancelado
267575;dia 5;109.9;(Migrado - LIGOTELECOM) ALIANCA-200MEGA_DESC10;7.0;4;2;Porteirão;cancelado
267580;dia 6;109.9;(Migrado - LIGOTELECOM) ALIANCA-100MEGA+200MEGA-DESC10;7.0;11;4;Itumbiara;cancelado
267581;dia 4;119.9;(Migrado - OBTI) 350MEGA - FTTH - NOVO GAMA;7.0;10;2;Novo Gama;cancelado
267587;dia 5;109.9;(Migrado - LIGOTELECOM) DMG-200MEGA_DESC10;7.0;5;2;Gouvelândia;cancelado
267592;dia 5;139.9;Ti5-FIBRA-300-MEGA_DESC20;7.0;3;2;Águas Lindas de Goiás;cancelado
267595;dia 5;109.9;(Migrado - LIGOTELECOM) ALIANCA-100MEGA+200MEGA-DESC10;7.0;20;2;Itumbiara;cancelado
267601;dia 6;119.9;(Migrado - teste-allrede) ALLREDE-DP-200MEGA-FIBRA-DESC10;7.0;3;3;Bom Jesus de Goiás;cancelado
267620;dia 5;149.9;(Migrado - teste-allrede) ALLREDE-DP-500MEGA-FIBRA;7.0;2;0;Cidade Ocidental;cancelado
267624;dia 5;169.9;(Migrado - SKILL.NET) 450_MEGA_VAL_DESC20;7.0;34;3;Valparaíso de Goiás;cancelado
267630;dia 7;149.9;(Migrado - OBTI) 450MEGA - FTTH - SANTA MARIA;7.0;14;1;Brasília;cancelado
