"id_cliente_servico";"dia_vencimento";"valor";"plano";"meses_contrato";"qtd_atendimento";"qtd_ordemservico";"cidade";"contrato"
270841;dia 88;89.9;ALLREDE-DP-E-DF-100MEGA-FIBRA-DESC10;7.0;19;2;Brasília;servico_habilitado
270846;dia 9;109.9;(Migrado - teste-allrede) ALLREDE-DP-100+200-FIBRA_DESC10;7.0;5;1;Itumbiara;servico_habilitado
270848;dia 10;129.9;ALLREDE-DP-350MEGA-FIBRA_DESC10;7.0;36;2;Águas Lindas de Goiás;servico_habilitado
270852;dia 5;139.9;ALLREDE-DP-350MEGA-FIBRA_DESC20;9.0;33;5;Valparaíso de Goiás;servico_habilitado
270853;dia 4;129.9;ALLREDE-DP-350MEGA-FIBRA_DESC10;7.0;7;1;Águas Lindas de Goiás;servico_habilitado
270865;dia 7;139.9;ALLREDE-DP-E-DF-300MEGA-FIBRA_DESC20;7.0;5;1;Brasília;servico_habilitado
270867;dia 91;109.9;ALLREDE-DP-E-DF-100MEGA-FIBRA-DESC10;7.0;11;1;Brasília;servico_habilitado
270873;dia 5;139.9;Ti5-FIBRA-300-MEGA_DESC20;7.0;4;1;Águas Lindas de Goiás;servico_habilitado
270875;dia 7;119.9;ALLREDE-DP-250MEGA-20DESC;7.0;8;2;Valparaíso de Goiás;servico_habilitado
270877;dia 9;139.9;ALLREDE-DP-200MEGA-FIBRA-DESC20;6.0;7;1;Cristalina;servico_habilitado
270886;dia 7;129.9;ALLREDE-DP-350MEGA-FIBRA_DESC10;7.0;8;2;Águas Lindas de Goiás;servico_habilitado
270888;dia 5;139.9;Ti5-FIBRA-300-MEGA_DESC20;7.0;3;1;Águas Lindas de Goiás;servico_habilitado
270891;dia 7;119.9;ALLREDE-DP-E-DF-200MEGA-FIBRA-DESC20;7.0;4;1;Brasília;servico_habilitado
270904;dia 87;109.9;ALLREDE-DP-E-DF-100MEGA-FIBRA-DESC10;7.0;4;1;Brasília;servico_habilitado
270924;dia 4;139.9;ALLREDE-DP-E-DF-150MEGA-FIBRA-DESC20;7.0;6;2;Brasília;servico_habilitado
270932;dia 4;99.9;(Migrado - teste-allrede) ALLREDE-DP-50MEGA-DESC10;7.0;14;1;Maurilândia;servico_habilitado
270933;dia 7;119.9;ALLREDE-DP-E-DF-350MEGA-FIBRA;7.0;14;1;Brasília;servico_habilitado
270934;dia 4;139.9;ALLREDE-DP-300MEGA-FIBRA-DESC20;7.0;5;1;Águas Lindas de Goiás;servico_habilitado
270936;dia 4;129.9;ALLREDE-DP-350MEGA-FIBRA_DESC10;7.0;7;1;Águas Lindas de Goiás;servico_habilitado
270940;dia 4;139.9;ALLREDE-DP-E-DF-300MEGA-FIBRA_DESC20;7.0;4;1;Brasília;servico_habilitado
270941;dia 4;119.9;ALLREDE-DP-E-DF-200MEGA-FIBRA-DESC20;7.0;8;2;Brasília;servico_habilitado
270948;dia 5;99.9;(Migrado - teste-allrede) ALLREDE-DP-60MEGA_DESC10;7.0;6;1;Bom Jesus de Goiás;servico_habilitado
270952;dia 4;99.9;(Migrado - teste-allrede) ALLREDE-DP-60MEGA_DESC10;7.0;9;2;Bom Jesus de Goiás;servico_habilitado
270956;dia 4;109.9;ALLREDE-DP-E-DF-100MEGA-FIBRA-DESC10;7.0;7;2;Brasília;servico_habilitado
270959;dia 4;119.9;ALLREDE-DP-E-DF-350MEGA-FIBRA;7.0;1;1;Brasília;servico_habilitado
270960;dia 7;139.9;Ti5-FIBRA-300-MEGA_DESC20;7.0;20;3;Águas Lindas de Goiás;servico_habilitado
270966;dia 4;119.9;(Migrado - teste-allrede) ALLREDE-DP-200MEGA-FIBRA-DESC10;7.0;14;3;Bom Jesus de Goiás;servico_habilitado
270967;dia 5;119.9;ALLREDE-DP-E-DF-250MEGA-20DESC;7.0;10;3;Brasília;servico_habilitado
270981;dia 5;119.9;(Migrado - teste-allrede) ALLREDE-DP-350MEGA-FIBRA;7.0;18;3;Novo Gama;servico_habilitado
270982;dia 5;219.9;(Migrado - SKILL.NET) 600_MEGA_BRAZ_DESC20;6.0;8;3;Brasília;servico_habilitado
270986;dia 4;99.9;(Migrado - teste-allrede) ALLREDE-DP-250MEGA;7.0;10;1;Novo Gama;servico_habilitado
270989;dia 6;139.9;ALLREDE-DP-E-DF-200MEGA-FIBRA-DESC20;7.0;11;2;Brasília;servico_habilitado
270991;dia 6;99.9;(Migrado - teste-allrede) ALLREDE-DP-50MEGA-DESC10;7.0;4;1;Inaciolândia;servico_habilitado
271005;dia 5;109.9;(Migrado - teste-allrede) ALLREDE-DP-100+200-FIBRA_DESC10;6.0;13;4;Itumbiara;servico_habilitado
271012;dia 7;119.9;ALLREDE-DP-200MEGA-FIBRA-DESC20;7.0;15;2;Águas Lindas de Goiás;servico_habilitado
271016;dia 4;119.9;ALLREDE-DP-200MEGA-FIBRA-DESC20;7.0;6;1;Águas Lindas de Goiás;servico_habilitado
271019;dia 5;119.9;ALLREDE-DP-250MEGA-20DESC;7.0;6;1;Valparaíso de Goiás;servico_habilitado
271020;dia 7;109.9;ALLREDE-DP-100MEGA-FIBRA-10DESC;7.0;3;1;Cristalina;servico_habilitado
271031;dia 4;119.9;ALLREDE-DP-E-DF-250MEGA-20DESC;7.0;2;1;Brasília;servico_habilitado
271039;dia 4;99.9;ALLREDE-DP-E-DF-250MEGA;7.0;12;1;Brasília;servico_habilitado
271042;dia 6;119.9;ALLREDE-DP-E-DF-250MEGA-20DESC;7.0;6;2;Brasília;servico_habilitado
271048;dia 5;169.9;ALLREDE-DP-E-DF-500MEGA-FIBRA_DESC20;7.0;7;1;Brasília;servico_habilitado
271058;dia 85;109.9;ALLREDE-DP-100MEGA-FIBRA-10DESC;7.0;38;2;Cristalina;servico_habilitado
271063;dia 5;119.9;ALLREDE-DP-250MEGA-20DESC;7.0;11;2;Valparaíso de Goiás;servico_habilitado
271064;dia 7;139.9;Ti5-FIBRA-300-MEGA_DESC20;7.0;2;1;Águas Lindas de Goiás;servico_habilitado
271067;dia 4;119.9;ALLREDE-DP-200MEGA-FIBRA-DESC20;7.0;6;3;Águas Lindas de Goiás;servico_habilitado
271073;dia 4;119.9;ALLREDE-DP-200MEGA-FIBRA-DESC20;7.0;4;1;Águas Lindas de Goiás;servico_habilitado
271075;dia 6;99.9;(Migrado - teste-allrede) ALLREDE-DP-250MEGA;7.0;20;1;Novo Gama;servico_habilitado
271076;dia 7;139.9;Ti5-FIBRA-300-MEGA_DESC20;7.0;7;1;Águas Lindas de Goiás;servico_habilitado
271081;dia 6;149.9;(Migrado - teste-allrede) ALLREDE-DP-500MEGA-FIBRA;7.0;11;2;Novo Gama;servico_habilitado
271082;dia 4;139.9;(Migrado - LOGTEL) PF 150 MEGA LOGTEL PLAY - DESC20;7.0;8;1;Brasília;servico_habilitado
271089;dia 5;139.9;Ti5-FIBRA-300-MEGA_DESC20;7.0;10;1;Águas Lindas de Goiás;servico_habilitado
271091;dia 6;149.9;(Migrado - teste-allrede) ALLREDE-DP-500MEGA-FIBRA;6.0;7;1;Cidade Ocidental;servico_habilitado
271092;dia 7;139.9;ALLREDE-DP-E-DF-300MEGA-FIBRA_DESC20;7.0;4;2;Brasília;servico_habilitado
271100;dia 7;119.9;(Migrado - teste-allrede) ALLREDE-DP-350MEGA-FIBRA;7.0;8;1;Cidade Ocidental;servico_habilitado
271103;dia 91;109.9;ALLREDE-DP-100MEGA-FIBRA-10DESC;7.0;7;1;Cristalina;servico_habilitado
271108;dia 7;89.9;ALLREDE-DP-E-DF-35MEGA-FIBRA;7.0;2;1;Brasília;servico_habilitado
271111;dia 4;119.9;ALLREDE-DP-250MEGA-20DESC;7.0;17;3;Padre Bernardo;servico_habilitado
271113;dia 14;0.0;(Migrado - teste-allrede) ALLREDE-DP-250MEGA;6.0;1;1;Novo Gama;servico_habilitado
271114;dia 6;149.9;ALLREDE-DP-E-DF-500MEGA-FIBRA;7.0;18;5;Brasília;servico_habilitado
271115;dia 4;119.9;ALLREDE-DP-E-DF-250MEGA-20DESC;7.0;1;0;Brasília;servico_habilitado
271116;dia 4;139.9;ALLREDE-DP-350MEGA-FIBRA_DESC20;7.0;18;1;Valparaíso de Goiás;servico_habilitado
271122;dia 5;119.9;ALLREDE-DP-E-DF-250MEGA-20DESC;7.0;5;1;Brasília;servico_habilitado
271132;dia 9;139.9;ALLREDE-DP-350MEGA-FIBRA_DESC20;7.0;4;1;Luziânia;servico_habilitado
271144;dia 4;109.9;(Migrado - teste-allrede) ALLREDE-DP-200MEGA-FIBRA-DESC10;7.0;15;2;Castelândia;servico_habilitado
271155;dia 9;109.9;(Migrado - LOGTEL) PF 100 MEGA COMBO BÁSICO PLAY_DESC10;7.0;5;1;Brasília;servico_habilitado
271156;dia 88;109.9;ALLREDE-DP-E-DF-100MEGA-FIBRA-DESC10;6.0;5;1;Brasília;servico_habilitado
271160;dia 4;109.9;ALLREDE-DP-E-DF-100MEGA-FIBRA-DESC10;7.0;8;1;Brasília;servico_habilitado
271162;dia 4;149.9;ALLREDE-DP-E-DF-500MEGA-FIBRA;6.0;24;3;Brasília;servico_habilitado
271166;dia 4;139.9;(Migrado - LIGOTELECOM) ALIANCA-300MEGA-DESC10;7.0;9;2;Castelândia;servico_habilitado
271175;dia 4;99.9;(Migrado - teste-allrede) ALLREDE-DP-200MEGA-FIBRA-DESC10;7.0;3;0;Inaciolândia;servico_habilitado
271181;dia 5;119.9;ALLREDE-DP-250MEGA-20DESC;7.0;23;1;Valparaíso de Goiás;servico_habilitado
271182;dia 4;139.9;Ti5-FIBRA-300-MEGA_DESC20;6.0;26;3;Brasília;servico_habilitado
271188;dia 4;109.9;ALLREDE-DP-E-DF-100MEGA-FIBRA-DESC10;7.0;8;1;Brasília;servico_habilitado
271189;dia 7;139.9;ALLREDE-DP-E-DF-300MEGA-FIBRA_DESC20;7.0;9;2;Brasília;servico_habilitado
271191;dia 4;109.9;ALLREDE-DP-E-DF-100MEGA-FIBRA-DESC10;7.0;3;1;Brasília;servico_habilitado
271193;dia 4;139.9;(Migrado - LOGTEL) PF 150 MEGA LOGTEL PLAY - DESC20;7.0;5;1;Brasília;servico_habilitado
271200;dia 6;119.9;ALLREDE-DP-250MEGA-20DESC;7.0;8;2;Valparaíso de Goiás;servico_habilitado
271205;dia 4;119.9;ALLREDE-DP-200MEGA-FIBRA-DESC20;7.0;2;1;Águas Lindas de Goiás;servico_habilitado
271210;dia 4;129.9;ALLREDE-DP-350MEGA-FIBRA_DESC10;7.0;9;2;Águas Lindas de Goiás;servico_habilitado
271212;dia 6;109.9;ALLREDE-DP-E-DF-100MEGA-FIBRA-DESC10;7.0;4;1;Brasília;servico_habilitado
271214;dia 4;119.9;ALLREDE-DP-E-DF-250MEGA-20DESC;7.0;7;1;Brasília;servico_habilitado
271216;dia 4;119.9;ALLREDE-DP-200MEGA-FIBRA-DESC20;7.0;9;1;Águas Lindas de Goiás;servico_habilitado
271217;dia 5;139.9;ALLREDE-DP-E-DF-300MEGA-FIBRA_DESC20;6.0;8;1;Brasília;servico_habilitado
271218;dia 4;109.9;(Migrado - teste-allrede) ALLREDE-DP-200MEGA-FIBRA-DESC10;7.0;7;2;Paranaiguara;servico_habilitado
271221;dia 4;99.9;(Migrado - teste-allrede) ALLREDE-DP-10MEGA_DESC10;7.0;1;1;Itumbiara;servico_habilitado
271223;dia 4;109.9;(Migrado - teste-allrede) ALLREDE-DP-200MEGA-FIBRA-DESC10;7.0;6;4;Paranaiguara;servico_habilitado
271226;dia 4;109.9;ALLREDE-DP-E-DF-100MEGA-FIBRA-DESC10;7.0;7;1;Brasília;servico_habilitado
271228;dia 5;139.9;ALLREDE-DP-E-DF-300MEGA-FIBRA_DESC20;7.0;6;1;Brasília;servico_habilitado
271231;dia 4;139.9;(Migrado - LOGTEL) PF 150 MEGA LOGTEL PLAY - DESC20;7.0;9;2;Santo Antônio do Descoberto;servico_habilitado
271232;dia 5;139.9;Ti5-FIBRA-300-MEGA_DESC20;6.0;6;1;Águas Lindas de Goiás;servico_habilitado
271235;dia 4;119.9;ALLREDE-DP-200MEGA-FIBRA-DESC20;7.0;4;1;Águas Lindas de Goiás;servico_habilitado
271240;dia 4;139.9;Ti5-FIBRA-300-MEGA_DESC20;7.0;10;1;Águas Lindas de Goiás;servico_habilitado
271245;dia 4;139.9;ALLREDE-DP-300MEGA-FIBRA-DESC20;7.0;12;1;Águas Lindas de Goiás;servico_habilitado
271247;dia 9;119.9;ALLREDE-DP-E-DF-250MEGA-20DESC;7.0;5;1;Brasília;servico_habilitado
271248;dia 5;83.8;(Migrado - teste-allrede) ALLREDE-DP-35MEGA-FIBRA;7.0;10;3;Águas Lindas de Goiás;servico_habilitado
271250;dia 5;29.9;Telefonia - Lig Facil Residêncial;6.0;1;0;Águas Lindas de Goiás;servico_habilitado
271251;dia 88;139.9;(Migrado - LOGTEL) PF 150 MEGA LOGTEL PLAY - DESC20;7.0;4;1;Brasília;servico_habilitado
271252;dia 4;139.9;ALLREDE-DP-E-DF-350MEGA-DESC20;7.0;13;1;Brasília;servico_habilitado
271253;dia 5;169.9;ALLREDE-DP-E-DF-400MEGA-FIBRA_DESC20;7.0;11;2;Brasília;servico_habilitado
271255;dia 9;119.9;ALLREDE-DP-E-DF-350MEGA-FIBRA;7.0;4;1;Brasília;servico_habilitado
271258;dia 5;119.9;ALLREDE-DP-250MEGA-20DESC;6.0;22;2;Valparaíso de Goiás;servico_habilitado
271259;dia 5;119.9;ALLREDE-DP-200MEGA-FIBRA-DESC20;7.0;5;2;Águas Lindas de Goiás;servico_habilitado
271264;dia 4;139.9;ALLREDE-DP-350MEGA-FIBRA_DESC20;7.0;7;1;Valparaíso de Goiás;servico_habilitado
271265;dia 4;119.9;ALLREDE-DP-250MEGA-20DESC;7.0;28;4;Valparaíso de Goiás;servico_habilitado
271269;dia 5;119.9;ALLREDE-DP-200MEGA-FIBRA-DESC20;7.0;7;2;Águas Lindas de Goiás;servico_habilitado
271270;dia 5;129.9;ALLREDE-DP-350MEGA-FIBRA_DESC10;7.0;9;2;Águas Lindas de Goiás;servico_habilitado
271279;dia 4;119.9;ALLREDE-DP-E-DF-250MEGA-20DESC;7.0;4;1;Brasília;servico_habilitado
271288;dia 4;109.9;(Migrado - teste-allrede) ALLREDE-DP-200MEGA-FIBRA-DESC10;7.0;14;5;Castelândia;servico_habilitado
271293;dia 4;119.9;ALLREDE-DP-E-DF-250MEGA-20DESC;7.0;5;1;Brasília;servico_habilitado
271294;dia 5;119.9;ALLREDE-DP-200MEGA-FIBRA-DESC20;7.0;5;1;Águas Lindas de Goiás;servico_habilitado
271304;dia 4;109.9;ALLREDE-DP-E-DF-100MEGA-FIBRA-DESC10;7.0;3;1;Brasília;servico_habilitado
271306;dia 7;119.9;(Migrado - teste-allrede) ALLREDE-DP-350MEGA-FIBRA;7.0;8;2;Novo Gama;servico_habilitado
271312;dia 7;139.9;Ti5-FIBRA-300-MEGA_DESC20;7.0;4;1;Águas Lindas de Goiás;servico_habilitado
271314;dia 4;109.9;(Migrado - teste-allrede) ALLREDE-DP-200MEGA-FIBRA-DESC10;7.0;4;1;Gouvelândia;servico_habilitado
271315;dia 4;139.9;ALLREDE-DP-E-DF-300MEGA-FIBRA_DESC20;7.0;5;1;Brasília;servico_habilitado
271320;dia 4;109.9;(Migrado - teste-allrede) ALLREDE-DP-100+200-FIBRA_DESC10;7.0;4;2;Itumbiara;servico_habilitado
271321;dia 4;129.9;(Migrado - teste-allrede) ALLREDE-DP-200MEGA-FIBRA-DESC10;7.0;5;3;Maurilândia;servico_habilitado
271327;dia 5;119.9;ALLREDE-DP-E-DF-350MEGA-FIBRA;6.0;8;1;Brasília;servico_habilitado
271330;dia 4;119.9;(Migrado - teste-allrede) ALLREDE-DP-200MEGA-FIBRA-DESC10;7.0;3;1;Bom Jesus de Goiás;servico_habilitado
271334;dia 4;119.9;(Migrado - teste-allrede) ALLREDE-DP-350MEGA-FIBRA;7.0;14;1;Cidade Ocidental;servico_habilitado
271343;dia 4;109.9;(Migrado - teste-allrede) ALLREDE-DP-100+200-FIBRA_DESC10;7.0;27;4;Itumbiara;servico_habilitado
271345;dia 5;99.9;(Migrado - teste-allrede) ALLREDE-DP-60MEGA_DESC10;7.0;4;1;Bom Jesus de Goiás;servico_habilitado
271346;dia 5;139.9;ALLREDE-DP-E-DF-200MEGA-FIBRA-DESC20;6.0;5;1;Brasília;servico_habilitado
271347;dia 4;99.9;(Migrado - teste-allrede) ALLREDE-DP-60MEGA_DESC10;7.0;2;1;Inaciolândia;servico_habilitado
271357;dia 4;109.9;(Migrado - teste-allrede) ALLREDE-DP-200MEGA-FIBRA-DESC10;6.0;9;2;Quirinópolis;servico_habilitado
271361;dia 6;109.9;(Migrado - teste-allrede) ALLREDE-DP-200MEGA-FIBRA-DESC10;6.0;2;2;Quirinópolis;servico_habilitado
271362;dia 7;119.9;ALLREDE-DP-250MEGA-20DESC;7.0;17;1;Luziânia;servico_habilitado
271363;dia 4;109.9;(Migrado - teste-allrede) ALLREDE-DP-200MEGA-FIBRA-DESC10;7.0;4;2;Quirinópolis;servico_habilitado
271371;dia 4;119.9;ALLREDE-DP-250MEGA-20DESC;7.0;9;2;Valparaíso de Goiás;servico_habilitado
271372;dia 4;99.9;ALLREDE-DP-E-DF-250MEGA;7.0;24;1;Brasília;servico_habilitado
271375;dia 4;119.9;ALLREDE-DP-250MEGA-20DESC;7.0;19;3;Valparaíso de Goiás;servico_habilitado
271379;dia 91;109.9;ALLREDE-DP-E-DF-100MEGA-FIBRA-DESC10;6.0;11;1;Brasília;servico_habilitado
271385;dia 4;139.9;(Migrado - teste-allrede) ALLREDE-DP-300MEGA-FIBRA-DESC10;7.0;5;1;Castelândia;servico_habilitado
271406;dia 5;139.9;ALLREDE-DP-E-DF-300MEGA-FIBRA_DESC20;7.0;5;1;Brasília;servico_habilitado
271432;dia 5;109.9;ALLREDE-DP-E-DF-100MEGA-FIBRA-DESC10;7.0;9;1;Brasília;servico_habilitado
271434;dia 5;139.9;ALLREDE-DP-E-DF-200MEGA-FIBRA-DESC20;7.0;10;1;Brasília;servico_habilitado
271438;dia 5;149.9;(Migrado - teste-allrede) ALLREDE-DP-500MEGA-FIBRA;6.0;17;1;Novo Gama;servico_habilitado
271442;dia 4;139.9;ALLREDE-DP-200MEGA-FIBRA-DESC20;6.0;8;2;Cristalina;servico_habilitado
271446;dia 91;109.9;ALLREDE-DP-E-DF-100MEGA-FIBRA-DESC10;7.0;14;2;Brasília;servico_habilitado
271448;dia 4;139.9;ALLREDE-DP-300MEGA-FIBRA-DESC20;6.0;6;2;Águas Lindas de Goiás;servico_habilitado
271450;dia 5;139.9;ALLREDE-DP-E-DF-350MEGA-FIBRA-DESC20;7.0;22;3;Brasília;servico_habilitado
271453;dia 4;119.9;ALLREDE-DP-200MEGA-FIBRA-DESC20;6.0;4;1;Águas Lindas de Goiás;servico_habilitado
271455;dia 6;139.9;ALLREDE-DP-E-DF-350MEGA-FIBRA-DESC20;7.0;5;2;Brasília;servico_habilitado
271458;dia 5;139.9;ALLREDE-DP-E-DF-300MEGA-FIBRA_DESC20;6.0;5;1;Brasília;servico_habilitado
271469;dia 4;139.9;(Migrado - LOGTEL) PF 150 MEGA LOGTEL PLAY - DESC20;7.0;6;1;Brasília;servico_habilitado
271471;dia 5;139.9;ALLREDE-DP-E-DF-200MEGA-FIBRA-DESC20;7.0;6;1;Brasília;servico_habilitado
271473;dia 6;139.9;ALLREDE-DP-350MEGA-FIBRA_DESC20;7.0;9;1;Valparaíso de Goiás;servico_habilitado
271475;dia 13;109.9;ALLREDE-DP-E-DF-100MEGA-FIBRA-DESC10;7.0;5;1;Brasília;servico_habilitado
271479;dia 5;119.9;ALLREDE-DP-200MEGA-FIBRA-DESC20;7.0;13;1;Águas Lindas de Goiás;servico_habilitado
271480;dia 5;109.9;ALLREDE-DP-E-DF-100MEGA-FIBRA-DESC10;7.0;4;1;Brasília;servico_habilitado
271481;dia 9;129.9;ALLREDE-DP-350MEGA-FIBRA_DESC10;7.0;10;2;Águas Lindas de Goiás;servico_habilitado
271482;dia 4;109.9;ALLREDE-DP-100MEGA-FIBRA-10DESC;6.0;8;1;Cristalina;servico_habilitado
271488;dia 9;169.9;ALLREDE-DP-E-DF-500MEGA-FIBRA_DESC20;7.0;8;1;Brasília;servico_habilitado
271491;dia 5;119.9;ALLREDE-DP-200MEGA-FIBRA-DESC20;7.0;6;2;Águas Lindas de Goiás;servico_habilitado
271498;dia 9;99.9;(Migrado - teste-allrede) ALLREDE-DP-50MEGA-DESC10;7.0;2;1;Paranaiguara;servico_habilitado
271504;dia 5;119.9;ALLREDE-DP-200MEGA-FIBRA-DESC20;7.0;2;1;Águas Lindas de Goiás;servico_habilitado
271509;dia 5;119.9;ALLREDE-DP-200MEGA-FIBRA-DESC20;7.0;2;1;Águas Lindas de Goiás;servico_habilitado
271511;dia 4;109.9;(Migrado - teste-allrede) ALLREDE-DP-100+200-FIBRA_DESC10;7.0;13;1;Itumbiara;servico_habilitado
271514;dia 7;129.9;ALLREDE-DP-350MEGA-FIBRA_DESC10;7.0;9;2;Águas Lindas de Goiás;servico_habilitado
271527;dia 5;169.9;ALLREDE-DP-400MEGA-FIBRA_DESC20;7.0;5;1;Águas Lindas de Goiás;servico_habilitado
271529;dia 7;119.9;ALLREDE-DP-200MEGA-FIBRA-DESC20;7.0;6;1;Águas Lindas de Goiás;servico_habilitado
271536;dia 4;109.9;ALLREDE-DP-E-DF-100MEGA-FIBRA-DESC10;7.0;16;1;Brasília;servico_habilitado
271537;dia 4;139.9;(Migrado - LOGTEL) PF 150 MEGA LOGTEL PLAY - DESC20;7.0;15;3;Brasília;servico_habilitado
271541;dia 6;79.9;(Migrado - teste-allrede) ALLREDE-DP-20MEGA-DESC10;7.0;6;2;Gouvelândia;servico_habilitado
271551;dia 4;139.9;ALLREDE-DP-E-DF-350MEGA-DESC20;6.0;5;1;Brasília;servico_habilitado
271555;dia 6;119.9;ALLREDE-DP-E-DF-250MEGA-20DESC;7.0;5;1;Brasília;servico_habilitado
271558;dia 5;119.9;(Migrado - teste-allrede) ALLREDE-DP-200MEGA-FIBRA-DESC10;7.0;16;2;Bom Jesus de Goiás;servico_habilitado
271568;dia 7;119.9;ALLREDE-DP-E-DF-250MEGA-20DESC;6.0;13;1;Brasília;servico_habilitado
271571;dia 5;109.9;(Migrado - teste-allrede) ALLREDE-DP-200MEGA-FIBRA-DESC10;6.0;18;3;Castelândia;servico_habilitado
271576;dia 6;149.9;(Migrado - OBTI) 450MEGA - FTTH - NOVO GAMA;6.0;33;1;Brasília;servico_habilitado
271577;dia 5;109.9;(Migrado - teste-allrede) ALLREDE-DP-200MEGA-FIBRA-DESC10;7.0;5;1;Quirinópolis;servico_habilitado
271582;dia 9;99.9;ALLREDE-DP-E-DF-250MEGA;6.0;10;1;Brasília;servico_habilitado
271584;dia 7;119.9;ALLREDE-DP-250MEGA-20DESC;6.0;26;1;Valparaíso de Goiás;servico_habilitado
271589;dia 4;149.9;(Migrado - teste-allrede) ALLREDE-DP-500MEGA-FIBRA;6.0;26;1;Novo Gama;servico_habilitado
271591;dia 5;119.9;ALLREDE-DP-250MEGA-20DESC;7.0;11;1;Padre Bernardo;servico_habilitado
271600;dia 10;109.9;(Migrado - teste-allrede) ALLREDE-DP-200MEGA-FIBRA-DESC10;7.0;2;1;Quirinópolis;servico_habilitado
271610;dia 4;109.9;(Migrado - teste-allrede) ALLREDE-DP-100+200-FIBRA_DESC10;7.0;2;1;Itumbiara;servico_habilitado
271612;dia 4;119.9;ALLREDE-DP-E-DF-250MEGA-20DESC;6.0;30;3;Brasília;servico_habilitado
271615;dia 5;119.9;ALLREDE-DP-250MEGA-20DESC;6.0;11;1;Valparaíso de Goiás;servico_habilitado
271621;dia 4;119.9;ALLREDE-DP-250MEGA-20DESC;6.0;3;2;Valparaíso de Goiás;servico_habilitado
271623;dia 5;59.9;(Migrado - teste-allrede) ALLREDE-DP-5MEGA_DESC10;6.0;4;1;Bom Jesus de Goiás;servico_habilitado
271628;dia 4;139.9;ALLREDE-DP-350MEGA-FIBRA_DESC20;6.0;29;3;Valparaíso de Goiás;servico_habilitado
271640;dia 4;119.9;(Migrado - teste-allrede) ALLREDE-DP-200MEGA-FIBRA-DESC10;6.0;4;1;Bom Jesus de Goiás;servico_habilitado
271645;dia 9;119.9;ALLREDE-DP-200MEGA-FIBRA-DESC20;7.0;4;1;Águas Lindas de Goiás;servico_habilitado
271650;dia 7;119.9;ALLREDE-DP-E-DF-250MEGA-20DESC;6.0;7;1;Brasília;servico_habilitado
271652;dia 5;139.9;ALLREDE-DP-E-DF-300MEGA-FIBRA_DESC20;6.0;12;2;Brasília;servico_habilitado
271653;dia 5;139.9;ALLREDE-DP-E-DF-200MEGA-FIBRA-DESC20;6.0;6;1;Brasília;servico_habilitado
271654;dia 4;109.9;(Migrado - teste-allrede) ALLREDE-DP-200MEGA-FIBRA-DESC10;7.0;2;1;Maurilândia;servico_habilitado
271658;dia 4;149.9;(Migrado - OBTI) 450MEGA - FTTH - OCIDENTAL;7.0;29;1;Cidade Ocidental;servico_habilitado
271660;dia 4;119.9;ALLREDE-DP-200MEGA-FIBRA-DESC20;7.0;6;1;Águas Lindas de Goiás;servico_habilitado
271667;dia 5;119.9;ALLREDE-DP-E-DF-200MEGA-FIBRA-DESC20;7.0;5;1;Brasília;servico_habilitado
271668;dia 5;109.9;ALLREDE-DP-E-DF-100MEGA-FIBRA-DESC10;7.0;14;3;Brasília;servico_habilitado
271673;dia 5;119.9;ALLREDE-DP-250MEGA-20DESC;6.0;11;1;Valparaíso de Goiás;servico_habilitado
271677;dia 5;119.9;ALLREDE-DP-E-DF-250MEGA-20DESC;6.0;12;1;Brasília;servico_habilitado
271681;dia 7;119.9;ALLREDE-DP-E-DF-250MEGA-20DESC;6.0;10;1;Brasília;servico_habilitado
271682;dia 6;129.9;ALLREDE-DP-350MEGA-FIBRA_DESC10;6.0;6;1;Águas Lindas de Goiás;servico_habilitado
271686;dia 6;109.9;ALLREDE-DP-E-DF-100MEGA-FIBRA-DESC10;6.0;8;1;Brasília;servico_habilitado
271693;dia 5;99.9;(Migrado - teste-allrede) ALLREDE-DP-250MEGA;6.0;8;3;Novo Gama;servico_habilitado
271694;dia 4;119.9;ALLREDE-DP-200MEGA-FIBRA-DESC20;6.0;7;2;Águas Lindas de Goiás;servico_habilitado
271700;dia 5;139.9;ALLREDE-DP-E-DF-300MEGA-FIBRA_DESC20;6.0;7;1;Brasília;servico_habilitado
271703;dia 6;139.9;ALLREDE-DP-350MEGA-FIBRA_DESC20;6.0;38;1;Padre Bernardo;servico_habilitado
271712;dia 4;129.9;ALLREDE-DP-350MEGA-FIBRA_DESC10;7.0;13;1;Águas Lindas de Goiás;servico_habilitado
271715;dia 14;0.0;ALLREDE-DP-200MEGA-FIBRA-DESC20;7.0;11;3;Águas Lindas de Goiás;servico_habilitado
271716;dia 7;119.9;ALLREDE-DP-E-DF-250MEGA-20DESC;6.0;3;1;Brasília;servico_habilitado
271723;dia 9;129.9;ALLREDE-DP-350MEGA-FIBRA_DESC10;7.0;8;1;Águas Lindas de Goiás;servico_habilitado
271724;dia 4;119.9;ALLREDE-DP-E-DF-250MEGA-20DESC;6.0;12;3;Brasília;servico_habilitado
271725;dia 10;99.9;(Migrado - teste-allrede) ALLREDE-DP-10MEGA_DESC10;6.0;1;1;Quirinópolis;servico_habilitado
271728;dia 4;139.9;ALLREDE-DP-E-DF-300MEGA-FIBRA_DESC20;6.0;5;1;Brasília;servico_habilitado
271730;dia 5;109.9;(Migrado - teste-allrede) ALLREDE-DP-100+200-FIBRA_DESC10;6.0;13;1;Itumbiara;servico_habilitado
